skill_id,category_id,skill_category,skill_subcategory,skill_name,skill_description,psoc_code,psoc_category,isco08_code,esco_skill_reference,related_skills,esco_skill_uri,esco_preferred_label,esco_alternative_labels,esco_description,esco_version,mapping_confidence,mapping_status,source_note
SK482,K07,"Engineering, Construction, and Skilled Trades",Engineering and Architecture,Conduct engineering site audits,"Collect structural, electrical and related site information by conducting engineering site audits. They are used for the design of engineering solution such as solar power systems.",2149,Engineering Professionals Not Elsewhere Classified,2149,conduct engineering site audits,"Conduct engineering site audits; conduct engineering site audits; performing engineering site audits; engineering site audits conducting; engineering site audit conducting; engineering site audits performing; engineering site audit performing; conducting engineering site audits; Engineering and Architecture; Engineering, Construction, and Skilled Trades",http://data.europa.eu/esco/skill/09473fea-69ea-40dc-9ff4-bbaaff10840e,conduct engineering site audits,performing engineering site audits; engineering site audits conducting; engineering site audit conducting; engineering site audits performing; engineering site audit performing; conducting engineering site audits,"Collect structural, electrical and related site information by conducting engineering site audits. They are used for the design of engineering solution such as solar power systems.",ESCO v1.2.0 / API-ready,0.78,auto_generated_review,esco_auto_expansion_500_review_needed
SK483,K07,"Engineering, Construction, and Skilled Trades","Technical Drafting, Surveying, and Control",Conduct quality control analysis,"Conduct inspections and tests of services, processes, or products to evaluate quality.",3118,Draughtspersons,3118,conduct quality control analysis,"Conduct quality control analysis; conduct quality control analysis; quality control analysis conducting; conducting quality control inspection; quality control inspection conducting; conduct quality control inspection; conducting quality control analysis; Technical Drafting, Surveying, and Control; Engineering, Construction, and Skilled Trades",http://data.europa.eu/esco/skill/41a3240f-58ba-44e2-a688-edeb21ea5c16,conduct quality control analysis,quality control analysis conducting; conducting quality control inspection; quality control inspection conducting; conduct quality control inspection; conducting quality control analysis,"Conduct inspections and tests of services, processes, or products to evaluate quality.",ESCO v1.2.0 / API-ready,0.78,auto_generated_review,esco_auto_expansion_500_review_needed
SK484,K07,"Engineering, Construction, and Skilled Trades","Electrical, Electronics, and Mechanical Trades",Maintain water treatment equipment,Perform repairs and routine maintenance tasks on equipment used in the purification and treatment processes of water and waste water.,7411,Building and Related Electricians,7411,maintain water treatment equipment,"Maintain water treatment equipment; maintain water treatment equipment; maintaining water treatment equipment; repairing water treatment equipment; water treatment equipment repairing; water treatment equipment maintaining; maintaining equipment for water treatment; repair equipment for water treatment; repairing equipment for water treatment; maintain equipment for water treatment; Electrical, Electronics, and Mechanical Trades; Engineering, Construction, and Skilled Trades",http://data.europa.eu/esco/skill/2a45f2d1-8f1a-4c62-9332-cfd3535d9d35,maintain water treatment equipment,maintaining water treatment equipment; repairing water treatment equipment; water treatment equipment repairing; water treatment equipment maintaining; maintaining equipment for water treatment; repair equipment for water treatment; repairing equipment for water treatment; maintain equipment for water treatment,Perform repairs and routine maintenance tasks on equipment used in the purification and treatment processes of water and waste water.,ESCO v1.2.0 / API-ready,0.78,auto_generated_review,esco_auto_expansion_500_review_needed
SK485,K07,"Engineering, Construction, and Skilled Trades",Engineering and Architecture,Create designs for pipeline engineering,"Design pipeline infrastructure considering engineering principles. Create blueprints, measure sites, define materials, and present functional proposals for their construction.",2149,Engineering Professionals Not Elsewhere Classified,2149,create designs for pipeline engineering,"Create designs for pipeline engineering; create designs for pipeline engineering; develop pipeline engineering designs; develop designs for pipeline engineering; produce pipeline engineering blueprints; produce pipeline engineering design documents; create pipeline engineering designs; design pipeline infrastructure using engineering principles; design pipeline engineering; undertake pipeline engineering design activities; Engineering and Architecture; Engineering, Construction, and Skilled Trades",http://data.europa.eu/esco/skill/981f770c-24f1-4711-afc0-13a6fa1a33ab,create designs for pipeline engineering,develop pipeline engineering designs; develop designs for pipeline engineering; produce pipeline engineering blueprints; produce pipeline engineering design documents; create pipeline engineering designs; design pipeline infrastructure using engineering principles; design pipeline engineering; undertake pipeline engineering design activities,"Design pipeline infrastructure considering engineering principles. Create blueprints, measure sites, define materials, and present functional proposals for their construction.",ESCO v1.2.0 / API-ready,0.78,auto_generated_review,esco_auto_expansion_500_review_needed
SK486,K07,"Engineering, Construction, and Skilled Trades",Construction and Building Trades,Set up temporary construction site infrastructure,Set up a variety of temporary infrastructure used on building sites. Put up fences and signs. Set up any construction trailers and make sure that these are connected to electricity lines and water supply. Establish supplies stores and garbage disposal in a sensible manner.,7119,Building Frame and Related Trades Workers,7119,set up temporary construction site infrastructure,"Set up temporary construction site infrastructure; set up temporary construction site infrastructure; setting up of temporary construction site infrastructure; setting up temporary construction site infrastructure; temporary building site infrastructure installation; installing temporary building site infrastructure; temporary construction site infrastructure set up; installation of temporary building site infrastructure; install temporary building site infrastructure; Construction and Building Trades; Engineering, Construction, and Skilled Trades",http://data.europa.eu/esco/skill/ef2adfe8-d7a5-465d-bbe6-8f9e913ae7ed,set up temporary construction site infrastructure,setting up of temporary construction site infrastructure; setting up temporary construction site infrastructure; temporary building site infrastructure installation; installing temporary building site infrastructure; temporary construction site infrastructure set up; installation of temporary building site infrastructure; install temporary building site infrastructure,Set up a variety of temporary infrastructure used on building sites. Put up fences and signs. Set up any construction trailers and make sure that these are connected to electricity lines and water supply. Establish supplies stores and garbage disposal in a sensible manner.,ESCO v1.2.0 / API-ready,0.78,auto_generated_review,esco_auto_expansion_500_review_needed
SK487,K07,"Engineering, Construction, and Skilled Trades","Electrical, Electronics, and Mechanical Trades",MOEM,"Micro-opto-electro-mechanics (MOEM) combines microelectronics, microoptics and micromechanics in the development of MEM devices with optical features, such as optical switches, optical cross-connects, and microbolometers.",7411,Building and Related Electricians,7411,MOEM,"MOEM; MOEM; optical switches; microbolometers; microoptoelectromechanics; micro opto-electromechanics; optical cross-connects; micro opto electro mechanics; integrated mechanical, optical, and electrical systems; micro-opto-electro-mechanics; Electrical, Electronics, and Mechanical Trades; Engineering, Construction, and Skilled Trades",http://data.europa.eu/esco/skill/6310b25d-2a2f-45d3-a632-c5fa0c2bf48c,MOEM,"optical switches; microbolometers; microoptoelectromechanics; micro opto-electromechanics; optical cross-connects; micro opto electro mechanics; integrated mechanical, optical, and electrical systems; micro-opto-electro-mechanics","Micro-opto-electro-mechanics (MOEM) combines microelectronics, microoptics and micromechanics in the development of MEM devices with optical features, such as optical switches, optical cross-connects, and microbolometers.",ESCO v1.2.0 / API-ready,0.78,auto_generated_review,esco_auto_expansion_500_review_needed
SK488,K07,"Engineering, Construction, and Skilled Trades","Technical Drafting, Surveying, and Control",Make drawings,"Make technical drawings to scale from sketches, drawings, and verbal instructions.",3118,Draughtspersons,3118,make drawings,"Make drawings; make drawings; accurate drawing drafting; make accurate drawings; making accurate drawings; draft accurate drawings; accurate drawings drafting; drafting accurate drawings; accurate drawing making; accurate drawings making; Technical Drafting, Surveying, and Control; Engineering, Construction, and Skilled Trades",http://data.europa.eu/esco/skill/d57752ff-dc3f-45f6-908c-e97b9255f721,make drawings,accurate drawing drafting; make accurate drawings; making accurate drawings; draft accurate drawings; accurate drawings drafting; drafting accurate drawings; accurate drawing making; accurate drawings making,"Make technical drawings to scale from sketches, drawings, and verbal instructions.",ESCO v1.2.0 / API-ready,0.78,auto_generated_review,esco_auto_expansion_500_review_needed
SK489,K07,"Engineering, Construction, and Skilled Trades",Engineering and Architecture,Industrial software,"The selection of software that aids in estimating, managing and scheduling industrial processes such as design, work flow and production improvement.",2149,Engineering Professionals Not Elsewhere Classified,2149,industrial software,"Industrial software; industrial software; software for production processes; software for manufacturing; manufacturing software; continuing professional development in industrial tools and software; scheduling software; software for engineering applications; industrial application of software; software used in industrial; Engineering and Architecture; Engineering, Construction, and Skilled Trades",http://data.europa.eu/esco/skill/41ec47dd-08b3-464a-9c45-c706f3e74467,industrial software,software for production processes; software for manufacturing; manufacturing software; continuing professional development in industrial tools and software; scheduling software; software for engineering applications; industrial application of software; software used in industrial,"The selection of software that aids in estimating, managing and scheduling industrial processes such as design, work flow and production improvement.",ESCO v1.2.0 / API-ready,0.78,auto_generated_review,esco_auto_expansion_500_review_needed
SK490,K07,"Engineering, Construction, and Skilled Trades",Engineering and Architecture,Traffic engineering,"The subdiscipline of civil engineering that applies engineering methods to create safe and efficient traffic flows of people and goods on roadways, including sidewalks, traffic lights, and cycle facilities.",2149,Engineering Professionals Not Elsewhere Classified,2149,traffic engineering,"Traffic engineering; traffic engineering; traffic engineering studies; traffic engineering research; traffic engineering analysis; traffic engineering work; traffic engineering fieldwork; engineering for traffic; traffic engineering analyses; traffic engineering applications; Engineering and Architecture; Engineering, Construction, and Skilled Trades",http://data.europa.eu/esco/skill/dda26251-7331-41fd-871f-1106ca468189,traffic engineering,traffic engineering studies; traffic engineering research; traffic engineering analysis; traffic engineering work; traffic engineering fieldwork; engineering for traffic; traffic engineering analyses; traffic engineering applications,"The subdiscipline of civil engineering that applies engineering methods to create safe and efficient traffic flows of people and goods on roadways, including sidewalks, traffic lights, and cycle facilities.",ESCO v1.2.0 / API-ready,0.78,auto_generated_review,esco_auto_expansion_500_review_needed
SK491,K07,"Engineering, Construction, and Skilled Trades",Engineering and Architecture,Architectural design,The branch of architecture that strives for balance and harmony in the elements of a construction or architectural project.,2149,Engineering Professionals Not Elsewhere Classified,2149,architectural design,"Architectural design; architectural design; design architecture; architectural blueprint; architectural project; architectural plan; architecture design; architectural proposal; Engineering and Architecture; Engineering, Construction, and Skilled Trades",http://data.europa.eu/esco/skill/80c042de-bc1a-4d78-b266-35bc80ba3093,architectural design,design architecture; architectural blueprint; architectural project; architectural plan; architecture design; architectural proposal,The branch of architecture that strives for balance and harmony in the elements of a construction or architectural project.,ESCO v1.2.0 / API-ready,0.78,auto_generated_review,esco_auto_expansion_500_review_needed
SK492,K07,"Engineering, Construction, and Skilled Trades",Engineering and Architecture,Computer engineering,"Engineering discipline that combines computer science with electrical engineering to develop computer hardware and software. Computer engineering occupies itself with electronics, software design, and the integration of hardware and software.",2149,Engineering Professionals Not Elsewhere Classified,2149,computer engineering,"Computer engineering; computer engineering; science of computer engineering; computer software development; integration of hardware and software; software design; discipline of computer engineering; computer hardware development; engineering of computers; field of computer engineering; Engineering and Architecture; Engineering, Construction, and Skilled Trades",http://data.europa.eu/esco/skill/89f6560b-2194-45c9-9ece-d33049a73eef,computer engineering,science of computer engineering; computer software development; integration of hardware and software; software design; discipline of computer engineering; computer hardware development; engineering of computers; field of computer engineering,"Engineering discipline that combines computer science with electrical engineering to develop computer hardware and software. Computer engineering occupies itself with electronics, software design, and the integration of hardware and software.",ESCO v1.2.0 / API-ready,0.78,auto_generated_review,esco_auto_expansion_500_review_needed
SK493,K07,"Engineering, Construction, and Skilled Trades",Engineering and Architecture,Optomechanical devices,"Devices which combine mechanical and optical properties, such as precision mirror mounts used in the construction of lasers, optical mounts used in the manufacture of cameras, and optical tables used for optics experiments and engineering.",2149,Engineering Professionals Not Elsewhere Classified,2149,optomechanical devices,"Optomechanical devices; optomechanical devices; precision mirror mounts; optical mounts; types of opto-mechanical devices; types of opto-mechanical device; kinds of opto-mechanical device; types of optomechanical devices; kinds of optomechanical device; typology of optomechanical device; Engineering and Architecture; Engineering, Construction, and Skilled Trades",http://data.europa.eu/esco/skill/27fabb9a-3294-4ddb-9844-9214b77d9084,optomechanical devices,precision mirror mounts; optical mounts; types of opto-mechanical devices; types of opto-mechanical device; kinds of opto-mechanical device; types of optomechanical devices; kinds of optomechanical device; typology of optomechanical device,"Devices which combine mechanical and optical properties, such as precision mirror mounts used in the construction of lasers, optical mounts used in the manufacture of cameras, and optical tables used for optics experiments and engineering.",ESCO v1.2.0 / API-ready,0.78,auto_generated_review,esco_auto_expansion_500_review_needed
SK494,K07,"Engineering, Construction, and Skilled Trades",Engineering and Architecture,Production engineering,The subfield of industrial engineering that corresponds to the practice of generating efficient products by transforming raw material into finite products.,2149,Engineering Professionals Not Elsewhere Classified,2149,production engineering,"Production engineering; production engineering; production process engineering; Engineering and Architecture; Engineering, Construction, and Skilled Trades",http://data.europa.eu/esco/skill/6078e099-7696-44a5-b3c1-452b9abe886a,production engineering,production process engineering,The subfield of industrial engineering that corresponds to the practice of generating efficient products by transforming raw material into finite products.,ESCO v1.2.0 / API-ready,0.78,auto_generated_review,esco_auto_expansion_500_review_needed
SK495,K07,"Engineering, Construction, and Skilled Trades","Technical Drafting, Surveying, and Control",Oversee quality control,Monitor and assure the quality of the provided goods or services by overseeing that all the factors of the production meet quality requirements. Supervise product inspection and testing.,3118,Draughtspersons,3118,oversee quality control,"Oversee quality control; oversee quality control; overseeing quality control; administer quality control; manage quality control; control quality control; oversee quality controls; oversight of quality control; supervise quality control; Technical Drafting, Surveying, and Control; Engineering, Construction, and Skilled Trades",http://data.europa.eu/esco/skill/5d34adde-0b78-42b4-9d3d-69e9388d8398,oversee quality control,overseeing quality control; administer quality control; manage quality control; control quality control; oversee quality controls; oversight of quality control; supervise quality control,Monitor and assure the quality of the provided goods or services by overseeing that all the factors of the production meet quality requirements. Supervise product inspection and testing.,ESCO v1.2.0 / API-ready,0.78,auto_generated_review,esco_auto_expansion_500_review_needed
SK496,K07,"Engineering, Construction, and Skilled Trades",Engineering and Architecture,Transportation engineering,"The subdiscipline of civil engineering that plans, designs and studies the operation and management of the transportation of people and goods in a safe, efficient, comfortable, economical and environmentally friendly manner.",2149,Engineering Professionals Not Elsewhere Classified,2149,transportation engineering,"Transportation engineering; transportation engineering; transportation engineering fieldwork; transport engineering; transportation engineering analyses; engineering for transportation; transportation engineering studies; transportation engineering applications; transportation engineering analysis; transportation engineering research; Engineering and Architecture; Engineering, Construction, and Skilled Trades",http://data.europa.eu/esco/skill/ec410a76-f890-4012-8863-b82f2c75527c,transportation engineering,transportation engineering fieldwork; transport engineering; transportation engineering analyses; engineering for transportation; transportation engineering studies; transportation engineering applications; transportation engineering analysis; transportation engineering research,"The subdiscipline of civil engineering that plans, designs and studies the operation and management of the transportation of people and goods in a safe, efficient, comfortable, economical and environmentally friendly manner.",ESCO v1.2.0 / API-ready,0.78,auto_generated_review,esco_auto_expansion_500_review_needed
SK497,K07,"Engineering, Construction, and Skilled Trades","Electrical, Electronics, and Mechanical Trades",Maintain lighting equipment,"Check, maintain and repair electrical, mechanical and optical lighting elements.",7411,Building and Related Electricians,7411,maintain lighting equipment,"Maintain lighting equipment; maintain lighting equipment; maintain lights equipment; maintain equipment for lighting; foresee and perform lighting maintenance; carry out maintenance on lighting equipment; Electrical, Electronics, and Mechanical Trades; Engineering, Construction, and Skilled Trades",http://data.europa.eu/esco/skill/9f436e91-bc51-4d18-a3c7-17c1271e2ed0,maintain lighting equipment,maintain lights equipment; maintain equipment for lighting; foresee and perform lighting maintenance; carry out maintenance on lighting equipment,"Check, maintain and repair electrical, mechanical and optical lighting elements.",ESCO v1.2.0 / API-ready,0.78,auto_generated_review,esco_auto_expansion_500_review_needed
SK498,K07,"Engineering, Construction, and Skilled Trades","Technical Drafting, Surveying, and Control",Motor vehicle parts drawings,The various types of technical drawings used in relation to motor vehicles parts.,3118,Draughtspersons,3118,motor vehicle parts drawings,"Motor vehicle parts drawings; motor vehicle parts drawings; motor vehicle parts diagrams; motor vehicles parts drawings; motor vehicle parts pictures; motor vehicle parts drawing; motor vehicle parts sketches; motor vehicle parts blueprints; motor vehicle part drawing; Technical Drafting, Surveying, and Control; Engineering, Construction, and Skilled Trades",http://data.europa.eu/esco/skill/1aa0f58e-790d-4965-afd2-18c581481c0c,motor vehicle parts drawings,motor vehicle parts diagrams; motor vehicles parts drawings; motor vehicle parts pictures; motor vehicle parts drawing; motor vehicle parts sketches; motor vehicle parts blueprints; motor vehicle part drawing,The various types of technical drawings used in relation to motor vehicles parts.,ESCO v1.2.0 / API-ready,0.78,auto_generated_review,esco_auto_expansion_500_review_needed
SK499,K07,"Engineering, Construction, and Skilled Trades",Engineering and Architecture,Interpret electrical diagrams,Read and comprehend blueprints and electrical diagrams; understand technical instructions and engineering manuals for assembling electrical equipment; understand electricity theory and electronic components.,2149,Engineering Professionals Not Elsewhere Classified,2149,interpret electrical diagrams,"Interpret electrical diagrams; interpret electrical diagrams; electrical diagram interpretation; interpreting of electrical diagrams; electrical diagrams interpretation; interpretation of electrical diagrams; interpreting electrical diagrams; understand equipment manuals; understand blueprints; understanding equipment manuals; Engineering and Architecture; Engineering, Construction, and Skilled Trades",http://data.europa.eu/esco/skill/fe96f581-4905-4282-819c-922c68bda989,interpret electrical diagrams,electrical diagram interpretation; interpreting of electrical diagrams; electrical diagrams interpretation; interpretation of electrical diagrams; interpreting electrical diagrams; understand equipment manuals; understand blueprints; understanding equipment manuals,Read and comprehend blueprints and electrical diagrams; understand technical instructions and engineering manuals for assembling electrical equipment; understand electricity theory and electronic components.,ESCO v1.2.0 / API-ready,0.78,auto_generated_review,esco_auto_expansion_500_review_needed
SK500,K07,"Engineering, Construction, and Skilled Trades","Electrical, Electronics, and Mechanical Trades",Microelectromechanical systems,"Microelectromechanical systems (MEMS) are miniaturised electromechanical systems made using processes of microfabrication. MEMS consist of microsensors, microactuators, microstructures, and microelectronics. MEMS can be used in a range of appliances, such as ink jet printer heads, digital light processors, gyroscopes in smart phones, accelerometers for airbags, and miniature microphones.",7411,Building and Related Electricians,7411,microelectromechanical systems,"Microelectromechanical systems; microelectromechanical systems; types of microelectromechanical systems; micro-electro-mechanical systems; types of micro-electro-mechanical systems; miniaturised electro-mechanical systems; types of miniaturised electromechanical systems; types of miniaturised electro-mechanical systems; typology of miniaturised electromechanical systems; typology of micro-electro-mechanical systems; Electrical, Electronics, and Mechanical Trades; Engineering, Construction, and Skilled Trades",http://data.europa.eu/esco/skill/b8b2a035-38f0-4c0e-94ee-edefc266c643,microelectromechanical systems,types of microelectromechanical systems; micro-electro-mechanical systems; types of micro-electro-mechanical systems; miniaturised electro-mechanical systems; types of miniaturised electromechanical systems; types of miniaturised electro-mechanical systems; typology of miniaturised electromechanical systems; typology of micro-electro-mechanical systems,"Microelectromechanical systems (MEMS) are miniaturised electromechanical systems made using processes of microfabrication. MEMS consist of microsensors, microactuators, microstructures, and microelectronics. MEMS can be used in a range of appliances, such as ink jet printer heads, digital light processors, gyroscopes in smart phones, accelerometers for airbags, and miniature microphones.",ESCO v1.2.0 / API-ready,0.78,auto_generated_review,esco_auto_expansion_500_review_needed
SK501,K07,"Engineering, Construction, and Skilled Trades",Engineering and Architecture,Telecommunications engineering,Discipline that combines computer science with electrical engineering to improve telecommunications systems.,2149,Engineering Professionals Not Elsewhere Classified,2149,telecommunications engineering,"Telecommunications engineering; telecommunications engineering; telecoms engineering; tele-communications engineering; telephone engineering; engineering of telecommunications; telecommunications technology; Engineering and Architecture; Engineering, Construction, and Skilled Trades",http://data.europa.eu/esco/skill/14764a75-3104-4875-ba1d-57c059b9b013,telecommunications engineering,telecoms engineering; tele-communications engineering; telephone engineering; engineering of telecommunications; telecommunications technology,Discipline that combines computer science with electrical engineering to improve telecommunications systems.,ESCO v1.2.0 / API-ready,0.78,auto_generated_review,esco_auto_expansion_500_review_needed
SK502,K07,"Engineering, Construction, and Skilled Trades","Technical Drafting, Surveying, and Control",Use technical drawing software,Create technical designs and technical drawings using specialised software.,3118,Draughtspersons,3118,use technical drawing software,"Use technical drawing software; use technical drawing software; design creation using specialist software; design using specialist software; design with specialist software; using of technical drawing software; usage of technical drawing software; technical drawing software usage; designing using specialist software; use of technical drawing software; Technical Drafting, Surveying, and Control; Engineering, Construction, and Skilled Trades",http://data.europa.eu/esco/skill/541561bc-510c-4a99-881c-2d8bf5a85462,use technical drawing software,design creation using specialist software; design using specialist software; design with specialist software; using of technical drawing software; usage of technical drawing software; technical drawing software usage; designing using specialist software; use of technical drawing software,Create technical designs and technical drawings using specialised software.,ESCO v1.2.0 / API-ready,0.78,auto_generated_review,esco_auto_expansion_500_review_needed
SK503,K07,"Engineering, Construction, and Skilled Trades",Engineering and Architecture,Mechanical composition of trams,The mechanical properties and composition of trams.,2149,Engineering Professionals Not Elsewhere Classified,2149,mechanical composition of trams,"Mechanical composition of trams; mechanical composition of trams; mechanics of trams; mechanical components of trams; tram mechanical parts; mechanical features of trams; mechanical operations of trams; tram mechanical operations; mechanical architecture of trams; mechanical functions of trams; Engineering and Architecture; Engineering, Construction, and Skilled Trades",http://data.europa.eu/esco/skill/913a0c87-5482-4765-a085-03cad1b42ec2,mechanical composition of trams,mechanics of trams; mechanical components of trams; tram mechanical parts; mechanical features of trams; mechanical operations of trams; tram mechanical operations; mechanical architecture of trams; mechanical functions of trams,The mechanical properties and composition of trams.,ESCO v1.2.0 / API-ready,0.78,auto_generated_review,esco_auto_expansion_500_review_needed
SK504,K07,"Engineering, Construction, and Skilled Trades",Construction and Building Trades,Maintain construction structures,"Repair and maintain existing construction structures in order to keep these structures in a safe and sanitary condition, and compliant to safety standards and regulations.",7119,Building Frame and Related Trades Workers,7119,maintain construction structures,"Maintain construction structures; maintain construction structures; repair of construction structures; repairing construction structures; maintaining construction structures; site building maintenance; repair construction structures; maintenance of construction structures; construction structure repair; maintain site buildings; Construction and Building Trades; Engineering, Construction, and Skilled Trades",http://data.europa.eu/esco/skill/79b40172-4439-4812-b6f6-67557a1bbf17,maintain construction structures,repair of construction structures; repairing construction structures; maintaining construction structures; site building maintenance; repair construction structures; maintenance of construction structures; construction structure repair; maintain site buildings,"Repair and maintain existing construction structures in order to keep these structures in a safe and sanitary condition, and compliant to safety standards and regulations.",ESCO v1.2.0 / API-ready,0.78,auto_generated_review,esco_auto_expansion_500_review_needed
SK505,K07,"Engineering, Construction, and Skilled Trades","Electrical, Electronics, and Mechanical Trades",Address aircraft mechanical issues,"Identify and resolve mechanical issues which arise during flight. Identify malfunctions in fuel gauges, pressure indicators and other electrical, mechanical or hydraulic components.",7411,Building and Related Electricians,7411,address aircraft mechanical issues,"Address aircraft mechanical issues; address aircraft mechanical issues; identify and resolve mechanical issues in aircraft; deal with aircraft mechanical issues; recognise and solve aircraft mechanical issues; identify and resolve aircraft mechanical problems; deal with mechanical issues of aircraft; recognise and solve aircraft mechanical problems; address aircraft mechanical problems; resolve aircraft mechanical problems; Electrical, Electronics, and Mechanical Trades; Engineering, Construction, and Skilled Trades",http://data.europa.eu/esco/skill/4efae845-a71a-4b10-a245-f996394cccf4,address aircraft mechanical issues,identify and resolve mechanical issues in aircraft; deal with aircraft mechanical issues; recognise and solve aircraft mechanical issues; identify and resolve aircraft mechanical problems; deal with mechanical issues of aircraft; recognise and solve aircraft mechanical problems; address aircraft mechanical problems; resolve aircraft mechanical problems,"Identify and resolve mechanical issues which arise during flight. Identify malfunctions in fuel gauges, pressure indicators and other electrical, mechanical or hydraulic components.",ESCO v1.2.0 / API-ready,0.78,auto_generated_review,esco_auto_expansion_500_review_needed
SK506,K07,"Engineering, Construction, and Skilled Trades",Construction and Building Trades,Protect surfaces during construction work,"Cover floors, ceiling, skirting boards and any other surfaces with various materials such as plastic or textile to keep them from being damaged or stained when performing construction or renovation work like painting or plastering.",7119,Building Frame and Related Trades Workers,7119,protect surfaces during construction work,"Protect surfaces during construction work; protect surfaces during construction work; protect floors; surface protection during construction work; protect walls; protect walls during building work; protection of surfaces during construction work; protect ceilings during building work; protect ceilings; protecting surfaces during construction work; Construction and Building Trades; Engineering, Construction, and Skilled Trades",http://data.europa.eu/esco/skill/30bfd573-ab0b-457e-95fa-851dc681af60,protect surfaces during construction work,protect floors; surface protection during construction work; protect walls; protect walls during building work; protection of surfaces during construction work; protect ceilings during building work; protect ceilings; protecting surfaces during construction work,"Cover floors, ceiling, skirting boards and any other surfaces with various materials such as plastic or textile to keep them from being damaged or stained when performing construction or renovation work like painting or plastering.",ESCO v1.2.0 / API-ready,0.78,auto_generated_review,esco_auto_expansion_500_review_needed
SK507,K08,"Hospitality, Tourism, Food, and Personal Services","Travel, Tourism, and Events",Participate in tourism events,"Take part in tourism fairs and exhibitions in order to promote, distribute and negotiate tourism services and packages.",4221,Travel Consultants and Clerks,4221,participate in tourism events,"Participate in tourism events; participate in tourism events; participate in touristic events; take part in activities promoting tourism; participate in events of tourism; organise and attend tourism events; Travel, Tourism, and Events; Hospitality, Tourism, Food, and Personal Services",http://data.europa.eu/esco/skill/899286f4-327f-4e16-aa02-5256a9c7f678,participate in tourism events,participate in touristic events; take part in activities promoting tourism; participate in events of tourism; organise and attend tourism events,"Take part in tourism fairs and exhibitions in order to promote, distribute and negotiate tourism services and packages.",ESCO v1.2.0 / API-ready,0.78,auto_generated_review,esco_auto_expansion_500_review_needed
SK508,K08,"Hospitality, Tourism, Food, and Personal Services",Food Service and Culinary Work,Serve food in table service,Provide food at the table whilst maintaining high level of customer service and food safety standards.,5120,Cooks,5120,serve food in table service,"Serve food in table service; serve food in table service; serve food throughout table service; serve food; serve food during table service; Food Service and Culinary Work; Hospitality, Tourism, Food, and Personal Services",http://data.europa.eu/esco/skill/42a6eff0-e9d9-423d-877b-e48fe91ff26f,serve food in table service,serve food throughout table service; serve food; serve food during table service,Provide food at the table whilst maintaining high level of customer service and food safety standards.,ESCO v1.2.0 / API-ready,0.78,auto_generated_review,esco_auto_expansion_500_review_needed
SK509,K08,"Hospitality, Tourism, Food, and Personal Services","Travel, Tourism, and Events",Develop tourism destinations,Create tourism packages by discovering destinations and places of interest in cooperation with local stakeholders.,4221,Travel Consultants and Clerks,4221,develop tourism destinations,"Develop tourism destinations; develop tourism destinations; assess and evaluate tourism destinations to increase product knowledge; research tourism destinations to increase product knowledge; travel for research purposes; develop destinations for tourism; develop tourist destinations; Travel, Tourism, and Events; Hospitality, Tourism, Food, and Personal Services",http://data.europa.eu/esco/skill/ae62a626-040b-4cea-8853-8fd7e269e1d1,develop tourism destinations,assess and evaluate tourism destinations to increase product knowledge; research tourism destinations to increase product knowledge; travel for research purposes; develop destinations for tourism; develop tourist destinations,Create tourism packages by discovering destinations and places of interest in cooperation with local stakeholders.,ESCO v1.2.0 / API-ready,0.78,auto_generated_review,esco_auto_expansion_500_review_needed
SK510,K08,"Hospitality, Tourism, Food, and Personal Services",Food Service and Culinary Work,Comply with food safety and hygiene,"Respect optimal food safety and hygiene during preparation, manufacturing, processing, storage, distribution and delivery of food products.",5120,Cooks,5120,comply with food safety and hygiene,"Comply with food safety and hygiene; comply with food safety and hygiene; comply with hygiene and food safety; follow food safety and hygiene practices; comply with safety and hygiene of food; maintain food safety practices in kitchen; Food Service and Culinary Work; Hospitality, Tourism, Food, and Personal Services",http://data.europa.eu/esco/skill/0ff99f51-40d9-42f1-a1ec-377b2bb5e15f,comply with food safety and hygiene,comply with hygiene and food safety; follow food safety and hygiene practices; comply with safety and hygiene of food; maintain food safety practices in kitchen,"Respect optimal food safety and hygiene during preparation, manufacturing, processing, storage, distribution and delivery of food products.",ESCO v1.2.0 / API-ready,0.78,auto_generated_review,esco_auto_expansion_500_review_needed
SK511,K08,"Hospitality, Tourism, Food, and Personal Services",Food Service and Culinary Work,Provide food and beverages,"Provide people with food and drink during trip, a flight, an event, or any other occurrence.",5120,Cooks,5120,provide food and beverages,"Provide food and beverages; provide food and beverages; distribute food and drink to passengers; cater food and beverages; provide food and drink service; serve food and beverages; supply food and drinks to passengers; give food and beverages to passengers; provide beverages and food; serve food and drink; Food Service and Culinary Work; Hospitality, Tourism, Food, and Personal Services",http://data.europa.eu/esco/skill/ecb34d35-867f-4b7e-97cb-0ff2f1710857,provide food and beverages,distribute food and drink to passengers; cater food and beverages; provide food and drink service; serve food and beverages; supply food and drinks to passengers; give food and beverages to passengers; provide beverages and food; serve food and drink,"Provide people with food and drink during trip, a flight, an event, or any other occurrence.",ESCO v1.2.0 / API-ready,0.78,auto_generated_review,esco_auto_expansion_500_review_needed
